gene	t	p	model_p	fdr	variable
LINC01270	-1.874803738490082	0.06309860994591222	7.687202799941399e-6	0.09930596508351519	is_normal
LINC01273	-0.6739251357033748	0.5015741085872276	2.896117145337576e-4	0.5791178926764274	is_normal
LINC01299	5.0367124108301775	1.574156831949849e-6	3.209836709850115e-19	6.804606771729225e-6	is_normal
LINC01311	-2.1278970606562813	0.03526285753805155	0.4776628173526754	0.05971928715613778	is_normal
LINC01347	2.2647690144458412	0.025208082572919233	4.810316391070268e-6	0.04448188074349835	is_normal
LINC01355	2.423237933636895	0.01678159241237119	3.0176444319397303e-9	0.030998322227701512	is_normal
LINC01356	2.100969411640791	0.03760504077856176	1.0365967283525357e-6	0.06313954898742909	is_normal
LINC01359	4.125303043744631	6.620252488994145e-5	5.387035707258068e-18	2.0988211040473675e-4	is_normal
LINC01361	2.4246660100679307	0.01671869161615353	3.134832391121759e-4	0.03090644132950748	is_normal
LINGO1	-3.0877845555979446	0.0024731081307679923	0.09247377537795827	0.005621135448190734	is_normal
LINGO3	-5.2419462151034315	6.36899793949669e-7	1.8380671467173348e-4	2.9798113865666454e-6	is_normal
LIPA	-10.35701793934943	1.2461469814994097e-18	1.6438509326667594e-30	3.8679963134999294e-17	is_normal
LIPC	5.184669599446643	8.216331185813332e-7	7.314611142445969e-7	3.755580248799269e-6	is_normal
LIPE	2.679646590462332	0.008338851350711123	1.1915068218769446e-14	0.016739471970686773	is_normal
LIPG	5.802530105089647	4.847887856505006e-8	1.7855367212275833e-11	2.743631954773837e-7	is_normal
LIPH	8.864161670307567	5.607689968101803e-15	2.376858291789425e-51	9.125123213682518e-14	is_normal
LIPT1	4.998322251730086	1.8599877127863982e-6	1.5944891418252817e-5	7.933095293155545e-6	is_normal
LIPT2	1.5589715322487947	0.12147221675873475	0.9849325939200333	0.17621849686679947	is_normal
LITAF	-1.1876104272938552	0.237186072632054	0.26137297033641343	0.31101015497635665	is_normal
LIX1	8.306115665515952	1.219295664527103e-13	1.351322655042801e-26	1.6209730664637674e-12	is_normal
LIX1L	-4.498217346682281	1.5193182917074686e-5	4.5538680546276686e-4	5.4617942262096035e-5	is_normal
LLGL1	-0.48311528052222985	0.6298392042358505	0.05687673724944981	0.6953148504576266	is_normal
LLGL2	9.31776576390947	4.446071540953623e-16	2.019213113240898e-19	8.714052872756391e-15	is_normal
LLPH	-1.0383306528501806	0.3010736127669056	0.3358146264855404	0.37996859673215416	is_normal
LMAN1	-1.0555222755440428	0.29317472912481757	1.9311659972449276e-4	0.3715638351314803	is_normal
LMAN2	-4.391583526155734	2.334238299526369e-5	2.5715759339133424e-26	8.086058534150833e-5	is_normal
LMAN2L	4.5200326219508655	1.3903938453952863e-5	5.590474093368521e-12	5.0304056660617135e-5	is_normal
LMBR1	1.513934935677662	0.1325077070275608	0.31421102352808344	0.18982399180973739	is_normal
LMBR1L	-1.5422266149861583	0.12548720524154372	0.00271436490895101	0.1812592964600076	is_normal
LMBRD1	4.195354625599866	5.0536307949000723e-5	9.045236704973886e-8	1.6431879363574484e-4	is_normal
LMBRD2	0.6111737170224676	0.5421684420190193	7.103836102201865e-13	0.617842284079898	is_normal
LMCD1	1.3331796426538454	0.18484077294262555	1.9918651053080693e-7	0.2521076434676229	is_normal
LMCD1-AS1	7.7652796604099015	2.285643533150383e-12	3.3775236021480732e-15	2.4949100440863827e-11	is_normal
LMF1	1.5456519306748808	0.12465750267090532	0.2091526361645782	0.18019012489879965	is_normal
LMF1-AS1	0.43155586324767486	0.6667902473649141	7.291186481321183e-5	0.7277831435106784	is_normal
LMF2	-0.4529829495139436	0.6513279284852398	0.00409819495880758	0.7145035939758678	is_normal
LMNA	-2.5078422409034533	0.013397854265182906	5.524662157241648e-7	0.02543137962081863	is_normal
LMNB1	-11.316068442056972	5.283972735253395e-21	1.3796989457046185e-33	2.4656206551387697e-19	is_normal
LMNB2	-4.196583586758309	5.0296103945887055e-5	3.4096399803642196e-6	1.6361327257743313e-4	is_normal
LMO2	-2.7990054511041316	0.005919882919062279	1.4494762676670688e-7	0.012300647315751348	is_normal
LMO3	7.353707145622823	2.0353430211795074e-11	6.9458560656651e-35	1.9159688613534814e-10	is_normal
LMO4	-1.2158714770667742	0.2262715076117469	1.4023975120202837e-14	0.29897966106561064	is_normal
LMO7	7.088832673400884	8.120837539138424e-11	1.3884675899294548e-19	7.016483298684161e-10	is_normal
LMOD1	0.22308877705541677	0.8238220362400521	1.3472900705844086e-11	0.8616715011277974	is_normal
LMOD3	4.192537789406897	5.109102368947916e-5	1.2245577717691504e-18	1.6585457402260777e-4	is_normal
LMTK2	6.15834170889236	8.798299710902922e-9	3.498929856728649e-10	5.59501983420776e-8	is_normal
LMX1B	3.8039216518602776	2.195593610357381e-4	2.5026304223196046e-18	6.267025553404134e-4	is_normal
LNP1	2.1629377059396946	0.03240440153255554	0.7717082382402242	0.0555121354724985	is_normal
LNPEP	-2.67289981432141	0.008499184276351776	4.0538912488217766e-4	0.017000781380035378	is_normal
LNX1	13.016213620822871	3.4101784285852337e-25	7.170657795278934e-59	3.754393313720556e-23	is_normal
LNX2	4.116990365343727	6.834430941093342e-5	1.987684433732641e-7	2.162829571567199e-4	is_normal
LOH12CR2	3.175386535480375	0.0018750171507141604	2.1390697507098753e-11	0.004381880876926028	is_normal
LONP1	-0.3237823331510194	0.7466312675016138	2.922550790528836e-6	0.7981621517375683	is_normal
LONP2	0.30265516368871503	0.7626439533492169	0.07161185597281042	0.8116508879236576	is_normal
LONRF1	1.447344980498619	0.15024505870754434	1.7193243896295313e-11	0.21136601450601128	is_normal
LONRF2	4.875163869726964	3.159991132509254e-6	7.619886127595179e-14	1.29524709247587e-5	is_normal
LOX	-7.199207402345806	4.573134186158557e-11	1.8959452339913212e-22	4.0969235188395666e-10	is_normal
LOXL1	-0.6033989744891083	0.5473544050090935	2.464946504238353e-9	0.6218913388202972	is_normal
LOXL1-AS1	4.645213992403572	8.591401002933156e-6	9.975045700398038e-29	3.248457819515268e-5	is_normal
LOXL2	-7.004091917639754	1.258984436457598e-10	3.25980159965735e-21	1.0566771100988965e-9	is_normal
LOXL3	-12.593810150082096	3.704108232194033e-24	4.1104559026658857e-26	3.3261007438602426e-22	is_normal
LOXL4	0.07648748842239715	0.9391506920886992	1.8216063323749314e-11	0.9550644027426538	is_normal
LPAL2	3.353147221529346	0.0010511705147203919	3.466212691225353e-11	0.002594237284315195	is_normal
LPAR1	-0.27548590299224945	0.7833871820193679	8.525249566076388e-18	0.827982612241576	is_normal
LPAR2	-1.903166800705937	0.05926440489182049	1.0059600515801586e-12	0.09411246267022023	is_normal
LPAR5	-13.314835005995809	6.359563456296142e-26	2.2547264041240468e-33	8.298052613530115e-24	is_normal
LPAR6	-4.287655870184473	3.524333815374979e-5	2.813286744447169e-7	1.1830612702778514e-4	is_normal
LPCAT1	-6.1621047358645376	8.638556131148971e-9	3.312687006587782e-35	5.498398057820745e-8	is_normal
LPCAT2	-3.2115157435716775	0.0016699979142079093	2.3210049298990837e-5	0.00395263427536288	is_normal
LPCAT3	1.4853354470988174	0.13991369966088957	1.5974485466671541e-7	0.19885666723361126	is_normal
LPCAT4	-1.8066596355756175	0.07345326084966883	1.6098686561332028e-5	0.11347329005629611	is_normal
LPGAT1	-6.050127630250092	1.4865980035932106e-8	1.4190684964167733e-20	9.116248505933649e-8	is_normal
LPIN1	1.0547708754867937	0.29351700033203487	1.9394680682661493e-12	0.3719308551820954	is_normal
LPIN2	1.001497702786696	0.3184757694202189	0.08616277149380337	0.39825721383172635	is_normal
LPIN3	2.2421282336610036	0.026674311077470855	2.758431132975671e-4	0.04668335714154487	is_normal
LPL	2.7278764717274324	0.007270167703738494	1.3161757324368919e-17	0.014813649982805504	is_normal
LPP	-0.41674714016354886	0.6775614170384904	0.9977667131034533	0.7376541632344258	is_normal
LPP-AS1	-0.9620229962332638	0.3378519031576337	2.0129973781133264e-5	0.41777895922230374	is_normal
LPP-AS2	4.669638410980207	7.513198866819134e-6	0.0037200832006479513	2.870046040423292e-5	is_normal
LPXN	-9.783025082204363	3.2312240227742786e-17	1.5600205982229812e-17	7.589068154822523e-16	is_normal
LRAT	-1.321910487017873	0.18855553641526204	0.13913016363196773	0.2564297065396519	is_normal
LRBA	6.094172665064229	1.2014949092456128e-8	7.796642827474171e-5	7.481867547984611e-8	is_normal
LRCH1	-2.186944849986012	0.030563934758844283	0.03798828393940661	0.05270520908243192	is_normal
LRCH3	0.46822058365147895	0.6404231728173267	0.3510018978874985	0.7048456225665236	is_normal
LRCH4	-1.9617562743959136	0.05204957755115467	0.4958751199286472	0.08417289956975804	is_normal
LRFN3	-1.3239503651796976	0.18787901314269	3.4014291867937144e-8	0.2557041898099446	is_normal
LRFN4	-0.5246317157989363	0.6007466541603836	0.0040329555255351306	0.6699684908537611	is_normal
LRG1	2.0510162577883895	0.042305801458482215	4.4470045115085254e-4	0.07003093552836032	is_normal
LRGUK	2.4119320224053356	0.017287034463330988	0.1132565173265539	0.0318193429541876	is_normal
LRIF1	-1.6203698301689553	0.10761390221368701	9.084559619624858e-5	0.15862919560620056	is_normal
LRIG1	-1.488530437751835	0.13907068281242396	0.8103358627774361	0.19781058188031467	is_normal
LRIG2	0.5409979911292317	0.5894492381381797	0.9310299304944	0.6599808250312433	is_normal
LRIG3	0.6254345739278847	0.5327993836168603	0.35783838717052485	0.60913588462833	is_normal
LRP1	-7.378123515224845	1.7898614907140184e-11	1.675160200294944e-10	1.6973572090943438e-10	is_normal
LRP10	-1.4356033766851293	0.15355445975921925	0.8758268954405529	0.21546245613132708	is_normal
LRP11	5.060522957904539	1.4188523499341714e-6	1.3778428169470483e-11	6.190237558907846e-6	is_normal
LRP12	-3.2890087663204004	0.001298622500907702	9.108110920417106e-5	0.003145443156203392	is_normal
LRP2	0.8801927446845123	0.3804044949402917	1.2267886960080416e-5	0.46129077899480175	is_normal
LRP2BP	7.53509050328831	7.804976046979217e-12	5.24031331678446e-22	7.861881519230246e-11	is_normal
LRP3	-2.1521521927690017	0.03326204990668884	0.995151281102346	0.05680184286052582	is_normal
LRP4	1.065598180814246	0.2886112230819714	0.22090270815314153	0.3669682717378996	is_normal
LRP5	5.672361842983192	8.930250618217749e-8	3.9981607250382116e-10	4.84019583507402e-7	is_normal
LRP5L	4.910251138873327	2.71937080705037e-6	5.590092673684928e-15	1.1294245037711116e-5	is_normal
LRP6	6.4646825089226585	1.9449870499123174e-9	1.883313371579341e-12	1.3594400022192095e-8	is_normal
LRP8	-4.009824415735123	1.0263024546849099e-4	1.0999352628596578e-6	3.1372351825205533e-4	is_normal
LRPAP1	6.197699446065152	7.261909973415908e-9	2.789231044983561e-7	4.677094851251233e-8	is_normal
LRPPRC	2.434121315584681	0.01630748320899859	8.234599053250099e-4	0.030241486166759854	is_normal
LRR1	-3.907392375955947	1.5033995287989642e-4	0.3636058925472324	4.435909999965453e-4	is_normal
LRRC1	4.7486296537810055	5.400841372059977e-6	0.006040192829669089	2.1147167717440734e-5	is_normal
LRRC10B	-7.749308839170015	2.48993769331978e-12	3.851498646527298e-15	2.6990924595586416e-11	is_normal
LRRC14	0.791226609837927	0.4302754560299914	0.9965084082552278	0.5103907177083029	is_normal
LRRC14B	2.7537050113197137	0.006750464787311683	1.5773402725591e-4	0.01385688999021067	is_normal
LRRC17	-2.5568390784659987	0.01173017766543158	0.2654702364673291	0.022647165866729938	is_normal
LRRC18	-1.2310643629123699	0.22055601752481702	2.4976854344902382e-5	0.293021155742408	is_normal
LRRC19	5.793902793236556	5.0493638887831824e-8	1.9330506696637125e-20	2.8450874018685566e-7	is_normal
LRRC2	2.1645720100507044	0.03227613063255239	9.975127589030232e-33	0.05531929370882125	is_normal
LRRC20	-1.2118278928934574	0.2278105448829801	0.3808695539008596	0.3007030909039861	is_normal
LRRC23	4.249262593230792	4.096948258954103e-5	7.139668739752591e-15	1.3574934132419756e-4	is_normal
LRRC25	-9.892531103599524	1.7389567522852535e-17	1.1730817510572563e-20	4.276680375777276e-16	is_normal
LRRC27	4.230292715190323	4.411858770416342e-5	5.2534544873274316e-5	1.4529363418029588e-4	is_normal
LRRC28	2.682823670709603	0.008264302294536346	0.3146312239006635	0.016615857887659607	is_normal
LRRC3	0.1954742197993329	0.8453316793266958	0.022920563190412416	0.8796643054993205	is_normal
LRRC32	-4.95938647026383	2.2011922175453e-6	7.920660241340955e-12	9.251178267118511e-6	is_normal
LRRC34	1.4845793550573023	0.14011377989234888	5.95631265642893e-10	0.1991008758942201	is_normal
LRRC36	4.405496079639737	2.2078960189174174e-5	0.004129685694118309	7.676701381343264e-5	is_normal
LRRC37A	5.043043410618177	1.5313200677026849e-6	4.677251461530703e-13	6.641847458930821e-6	is_normal
LRRC37A2	3.5004085560916476	6.399360750886594e-4	6.637085223475127e-6	0.001652552532554405	is_normal
LRRC37A3	5.620147468654407	1.1385913995388863e-7	5.9614888638621565e-15	6.054841424954047e-7	is_normal
LRRC37A4P	3.7607319867760283	2.566266313066237e-4	1.4630679540893114e-19	7.21976939184057e-4	is_normal
LRRC37A6P	6.104149540741534	1.1447977365227022e-8	3.5493168138976057e-20	7.147757954398724e-8	is_normal
LRRC37B	-3.6868621069564975	3.341403105278887e-4	0.3547317651852455	9.159123236644637e-4	is_normal
LRRC37BP1	0.07633322775729226	0.9392731732621658	0.8984298516478032	0.9550644027426538	is_normal
LRRC39	0.8365476691639235	0.404405909463623	0.22838267731812747	0.48501175116267026	is_normal
LRRC4	0.4981784482410967	0.6192131673359765	1.0526776052308054e-14	0.6864882349223965	is_normal
LRRC40	1.0927824836942976	0.2765417501112163	0.7790727454812911	0.3540176546663572	is_normal
LRRC41	-4.454648732778273	1.8121726168036203e-5	1.2382227161683405e-14	6.398681161612783e-5	is_normal
LRRC42	-2.5231878344543617	0.012854058605026588	6.220617276826228e-14	0.02454795959642698	is_normal
LRRC43	3.331200526328145	0.001130395563634387	2.4034084498394394e-21	0.0027713177249018405	is_normal
LRRC46	4.754400420090185	5.2714321578127575e-6	3.354954311761593e-4	2.068068540308947e-5	is_normal
LRRC47	0.9784336815230887	0.3297055137327839	0.0010785437882577457	0.4099717726570538	is_normal
LRRC49	2.478652465098994	0.014489307148526349	0.05186684607974088	0.02726807109201834	is_normal
LRRC4B	-1.3613731599143861	0.17578744502611568	0.002693409397248334	0.24160701017341482	is_normal
LRRC56	4.184141768935367	5.277928886855826e-5	3.2230730848316685e-6	1.7090205393743637e-4	is_normal
LRRC57	1.0924848158384028	0.27667199733639997	0.008403215644002494	0.35412005326653484	is_normal
LRRC58	1.3228581013081264	0.1882410354610751	8.306217423094945e-5	0.256051416188945	is_normal
LRRC59	-3.5727200303882016	4.987824843653768e-4	1.9572315474328977e-7	0.00131453951181539	is_normal
LRRC61	0.5878245373085255	0.5576857060412341	0.0010380775687850903	0.631293581161922	is_normal
LRRC69	4.355811429184992	2.6918582412684068e-5	7.110925957542956e-7	9.2318487067302e-5	is_normal
LRRC70	-1.94372344798997	0.05412315289360756	0.12347318722330475	0.087036799107237	is_normal
LRRC73	4.676416917867649	7.3043573434469495e-6	0.0018835429780446927	2.7955731581709508e-5	is_normal
LRRC75A	0.5215830667229858	0.6028619854266823	0.007035933551199812	0.6716896820550924	is_normal
LRRC75B	3.775377007020514	2.4343825982467762e-4	0.0010993031462727648	6.892770659934413e-4	is_normal
LRRC8A	-1.0861132278486199	0.2794700893823834	2.088193047936334e-4	0.3570528104783814	is_normal
LRRC8B	-0.5505938852979849	0.5828717539483013	7.014667476198311e-12	0.6537070240063241	is_normal
LRRC8C	-10.230922866809358	2.551462068889772e-18	1.8160748427267335e-15	7.32285203152641e-17	is_normal
LRRC8D	3.0423112719574608	0.0028490701158321477	0.5246454948409374	0.006380975218103405	is_normal
LRRC8E	3.1853285358266783	0.0018163824870798876	4.908632888506937e-5	0.004260421814755686	is_normal
LRRCC1	4.255614640914756	3.9964093347474816e-5	8.891758759018615e-6	1.32698869805046e-4	is_normal
LRRFIP1	-1.2148607203183575	0.22665550847014418	9.678850153202862e-5	0.2993467127798755	is_normal
LRRFIP2	0.6100694552045953	0.5428973701523947	0.9274584854871761	0.6184229035799488	is_normal
LRRIQ1	4.747246919262694	5.432303128987745e-6	1.4073795121181299e-12	2.1258543652789587e-5	is_normal
LRRK1	-10.276594176964942	1.968339399683384e-18	8.685187627692286e-27	5.802895150698379e-17	is_normal
LRRK2	0.6037966378603729	0.5470474347303393	6.624186449298399e-5	0.621592682649568	is_normal
LRRN2	6.879010054324155	2.395318678919444e-10	2.5798591342099678e-23	1.924448735651813e-9	is_normal
LRRN3	3.2504595716438827	0.0014724950652659598	1.1667247845496653e-4	0.0035247266031979197	is_normal
LRRN4	5.30605886091939	4.77993891630681e-7	5.941538411948346e-20	2.2833525155456123e-6	is_normal
LRRN4CL	0.014052473259376887	0.9888099970434727	0.7956301570374504	0.9916952870497914	is_normal
LRRTM2	1.6589971864644968	0.0995647310006696	4.3842374775864435e-8	0.14817469524357757	is_normal
LRRTM4	0.20295493071547718	0.8394925250596939	0.0010245266525688477	0.8747507145179833	is_normal
LRSAM1	0.44214051602361887	0.659133671636341	1.266586733405966e-4	0.7216620076683486	is_normal
LRTOMT	3.5796512189541696	4.8691802514999496e-4	0.00489861342559821	0.0012871222679448	is_normal
LRWD1	-0.2716364925419832	0.7863391610480515	5.854334909057312e-10	0.8304175252914524	is_normal
LSG1	3.5664768683990413	5.097021689328178e-4	1.6895416291488825e-4	0.0013398102899834488	is_normal
LSM1	-0.20373904750302665	0.8388809850798706	8.023016316108701e-6	0.8743074359696424	is_normal
LSM10	-0.7982103140033168	0.4262268968772902	0.9890627386306474	0.5064836352807803	is_normal
LSM11	-3.624886811542848	4.1578727042967744e-4	4.5740865782765657e-10	0.0011145661432176174	is_normal
LSM12	-2.3432055310482167	0.020660230137149082	0.4781912058950289	0.03726404237715408	is_normal
LSM14A	0.8727280021964583	0.38444557010958	0.16334283713805467	0.465430152404141	is_normal
LSM14B	6.230087732764039	6.198208570499603e-9	2.4713329623430495e-6	4.017716429414922e-8	is_normal
LSM2	-2.5699131206841876	0.01131787916019353	0.3549387367471007	0.021941333488161675	is_normal
LSM3	1.4500431846137376	0.149492395004504	0.999998588325775	0.2104606479074959	is_normal
LSM4	-1.8552177442214859	0.06586565719562724	0.11372908422784965	0.10313098235564212	is_normal
LSM5	0.024381294126034875	0.9805864378475302	0.14940656193926166	0.986889307395186	is_normal
LSM6	-3.1835592946128433	0.001826690601804121	0.021694456152698004	0.00427958835588091	is_normal
LSM7	-3.4438868866890924	7.756030093853456e-4	0.0013913036346661777	0.0019640247274498274	is_normal
LSM8	2.6216714313099296	0.00981046451609853	0.015557109409308363	0.019289670149415444	is_normal
LSMEM1	3.375557644094555	9.756568982260906e-4	0.0046007294536832945	0.0024210172582852735	is_normal
LSP1	-11.009216596403242	3.0380321785580144e-20	2.749880451297758e-24	1.266625723675726e-18	is_normal
LSR	4.7096737431337985	6.358478172566135e-6	0.0333191740326897	2.456914571094104e-5	is_normal
LSS	4.9067085492069245	2.760998497990673e-6	7.937205077078638e-5	1.1460380216107383e-5	is_normal
LST1	-10.617048724873914	2.837821966851275e-19	9.98262607774054e-37	9.706453193414604e-18	is_normal
LTA	-6.373296825026144	3.062303231468198e-9	5.2536389837393866e-17	2.0757083760389535e-8	is_normal
LTA4H	-2.9585192202346247	0.003683252760408835	5.425909958052195e-12	0.008028522490283263	is_normal
LTB	-6.0630622541776145	1.396602309502084e-8	1.0707361386683251e-7	8.598042702273205e-8	is_normal
LTB4R	-1.2066234788087085	0.22980249644421663	2.5666916545426707e-8	0.30285016177797636	is_normal
LTB4R2	-4.423264040193178	2.0560914537850326e-5	1.6014900162014613e-12	7.186121221909394e-5	is_normal
LTBP1	0.4293409896124323	0.6683968978087962	0.014692287179490114	0.7291978852614039	is_normal
LTBP2	-1.1078577385878914	0.2700006977943066	5.018229615776019e-4	0.3469999336673457	is_normal
LTBP3	2.6607218744966383	0.008795661038413642	4.2137590799308966e-4	0.017514265275303805	is_normal
LTBP4	1.5532213866610096	0.12283933307914051	2.1678740151235907e-29	0.17790872371544172	is_normal
LTBR	-2.069021690323111	0.04055646063409441	6.302858415569261e-15	0.06744414010569488	is_normal
LTC4S	-5.628573296951088	1.094911118451163e-7	6.486500921578784e-12	5.83284694385066e-7	is_normal
LTF	5.577197986367574	1.389149558415396e-7	1.5119710893520052e-18	7.279990917511997e-7	is_normal
LTN1	-0.35520672164983813	0.7230193648287441	0.961084875220547	0.778721254139916	is_normal
